name,position,team,xP,minutes,starts,total_points,value,gw
Ezra Mayers,DEF,West Ham,-1.0,0,0,0,40,19
Ezri Konsa Ngoyo,DEF,Aston Villa,2.5,90,1,1,44,19
Fabian Schär,DEF,Newcastle,5.0,90,1,5,54,19
Facundo Buonanotte,MID,Leicester,0.8,90,1,2,49,19
Facundo Pellistri Rebollo,MID,Man Utd,0.0,0,0,0,50,19
Federico Chiesa,MID,Liverpool,1.0,0,0,0,68,19
Felipe Rodrigues da Silva,DEF,Nott'm Forest,3.0,90,1,8,45,19
Ferdi Kadioglu,DEF,Brighton,0.0,0,0,0,45,19
Filip Jørgensen,GK,Chelsea,1.3,90,1,2,42,19
Filip Marschall,GK,Aston Villa,0.0,0,0,0,40,19
Flynn Downes,MID,Southampton,0.7,0,0,0,48,19
Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,2.8,81,1,8,60,19
Francisco Jorge Tomás Oliveira,MID,Wolves,0.0,0,0,0,45,19
Franco Umeh-Chibueze,MID,Crystal Palace,0.1,0,0,0,44,19
Frank Onyeka,MID,Brentford,0.0,0,0,0,49,19
Fraser Forster,GK,Spurs,3.2,90,1,1,43,19
Freddie Ladapo,FWD,Ipswich,0.0,0,0,0,45,19
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,54,19
Fábio Freitas Gouveia Carvalho,MID,Brentford,0.3,0,0,0,46,19
Fábio Silva,FWD,Wolves,0.0,0,0,0,50,19
Gabriel Fernando de Jesus,FWD,Arsenal,5.8,90,1,12,68,19
Gabriel Martinelli Silva,MID,Arsenal,4.7,90,1,9,68,19
Gabriel dos Santos Magalhães,DEF,Arsenal,4.0,90,1,2,63,19
Garang Kuol,MID,Newcastle,0.0,0,0,0,44,19
Gavin Bazunu,GK,Southampton,0.0,0,0,0,43,19
George Earthy,MID,West Ham,0.0,0,0,0,45,19
George Edmundson,DEF,Ipswich,0.0,0,0,0,40,19
George Hirst,FWD,Ipswich,0.0,0,0,0,54,19
Georginio Rutter,MID,Brighton,1.5,32,0,1,53,19
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,49,19
Godwill Kukonki,DEF,Man Utd,0.0,0,0,0,40,19
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,3.3,45,0,1,53,19
Guglielmo Vicario,GK,Spurs,0.0,0,0,0,48,19
Guido Rodríguez,MID,West Ham,0.0,0,0,0,48,19
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,49,19
Hamed Traorè,MID,Bournemouth,0.0,0,0,0,45,19
Hamza Choudhury,MID,Leicester,0.0,20,0,1,43,19
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,45,19
Harrison Armstrong,MID,Everton,0.0,0,0,0,45,19
Harrison Reed,MID,Fulham,0.0,0,0,0,47,19
Harry Amass,DEF,Man Utd,0.0,0,0,0,40,19
Harry Clarke,DEF,Ipswich,0.2,0,0,0,40,19
Harry Maguire,DEF,Man Utd,1.0,90,1,1,49,19
Harry Souttar,DEF,Leicester,0.0,0,0,0,40,19
Harry Toffolo,DEF,Nott'm Forest,0.3,8,0,1,42,19
Harry Wilson,MID,Fulham,3.7,77,1,8,52,19
Harry Winks,MID,Leicester,0.3,84,1,2,45,19
Harvey Barnes,MID,Newcastle,2.0,5,0,1,61,19
Harvey Davies,GK,Liverpool,1.0,0,0,0,40,19
Harvey Elliott,MID,Liverpool,1.8,16,0,1,52,19
Henry Cartwright,MID,Leicester,-0.5,0,0,0,45,19
Hugo Bueno López,DEF,Wolves,0.0,0,0,0,45,19
Hwang Hee-chan,MID,Wolves,2.2,77,1,7,61,19
Hwang Ui-jo,FWD,Nott'm Forest,0.0,0,0,0,45,19
Hákon Valdimarsson,GK,Brentford,-0.3,0,0,0,39,19
Ian Maatsen,DEF,Aston Villa,0.7,7,0,1,46,19
Ibrahim Osman,MID,Brighton,0.0,0,0,0,50,19
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,43,19
Ibrahima Konaté,DEF,Liverpool,0.0,0,0,0,51,19
Idrissa Gueye,MID,Everton,2.4,67,1,1,48,19
Igor Julio dos Santos de Paulo,DEF,Brighton,0.3,90,1,0,44,19
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,0,59,19
Iliman Ndiaye,FWD,Everton,2.4,90,1,2,54,19
Ilkay Gündogan,MID,Man City,2.0,0,0,0,65,19
Illia Zabarnyi,DEF,Bournemouth,4.2,90,1,1,44,19
Imari Samuels,DEF,Brighton,0.0,0,0,0,40,19
Isaac Hayden,MID,Newcastle,0.0,0,0,0,44,19
Ismaïla Sarr,MID,Crystal Palace,6.0,90,1,2,59,19
Ismeal Kabia,MID,Arsenal,0.5,0,0,0,45,19
Issa Diop,DEF,Fulham,2.2,90,1,1,44,19
Issa Kaboré,DEF,Man City,0.0,0,0,0,45,19
Ivan Toney,FWD,Brentford,0.0,0,0,0,73,19
Jack Clarke,MID,Ipswich,0.8,0,0,0,54,19
Jack Fletcher,MID,Man Utd,0.0,0,0,0,45,19
Jack Grealish,MID,Man City,1.1,0,0,0,64,19
Jack Harrison,MID,Everton,2.0,45,1,1,52,19
Jack Hinshelwood,MID,Brighton,0.0,0,0,0,49,19
Jack Stephens,DEF,Southampton,0.0,0,0,0,40,19
Jack Taylor,MID,Ipswich,1.5,1,0,1,48,19
Jacob Greaves,DEF,Ipswich,1.0,90,1,6,39,19
Jacob Murphy,MID,Newcastle,7.3,84,1,3,50,19
Jacob Ramsey,MID,Aston Villa,0.2,13,0,1,54,19
Jacob Slater,DEF,Brighton,0.0,0,0,0,40,19
Jacob Wright,MID,Man City,0.5,0,0,0,45,19
Jaden Philogene,MID,Aston Villa,0.3,0,0,0,53,19
Jadon Sancho,MID,Chelsea,4.2,25,0,1,62,19
Jahmai Simpson-Pusey,DEF,Man City,0.7,0,0,0,40,19
Jaidon Anthony,MID,Bournemouth,0.0,0,0,0,45,19
Jake O'Brien,DEF,Everton,0.0,0,0,0,46,19
Jakub Kiwior,DEF,Arsenal,1.8,0,0,0,48,19
Jakub Moder,MID,Brighton,0.2,4,0,1,44,19
Jakub Stolarczyk,GK,Leicester,0.2,90,1,2,40,19
Jamaal Lascelles,DEF,Newcastle,0.0,0,0,0,45,19
Jamal Lewis,DEF,Newcastle,0.0,0,0,0,40,19
James Bree,DEF,Southampton,0.2,90,1,1,39,19
James Garner,MID,Everton,0.0,0,0,0,49,19
James Hill,DEF,Bournemouth,1.0,81,1,4,39,19
James Justin,DEF,Leicester,0.5,69,1,2,43,19
James Maddison,MID,Spurs,5.2,26,0,1,77,19
James McAtee,MID,Man City,0.8,24,0,1,46,19
James McConnell,MID,Liverpool,1.0,0,0,0,44,19
James Milner,MID,Brighton,0.0,0,0,0,50,19
James Tarkowski,DEF,Everton,4.0,90,1,0,48,19
James Ward-Prowse,MID,Nott'm Forest,0.3,8,0,1,62,19
Jamie Vardy,FWD,Leicester,2.2,90,1,2,56,19
Jan Bednarek,DEF,Southampton,1.2,90,1,0,40,19
Jan Paul van Hecke,DEF,Brighton,2.5,90,1,1,45,19
Jannik Vestergaard,DEF,Leicester,-0.3,90,1,1,40,19
Jarell Quansah,DEF,Liverpool,1.4,53,0,1,39,19
Jarrad Branthwaite,DEF,Everton,4.0,90,1,0,48,19
Jarrod Bowen,MID,West Ham,4.2,59,1,1,75,19
Jason Steele,GK,Brighton,0.0,0,0,0,42,19
Jay Stansfield,FWD,Fulham,0.0,0,0,0,50,19
Jayce Fitzgerald,MID,Man Utd,0.0,0,0,0,45,19
Jayden Danns,FWD,Liverpool,2.1,0,0,0,45,19
Jayden Meghoma,DEF,Brentford,-0.3,0,0,0,40,19
Jean-Clair Todibo,DEF,West Ham,0.5,45,0,0,43,19
Jean-Philippe Mateta,FWD,Crystal Palace,3.3,90,1,2,72,19
Jean-Ricner Bellegarde,MID,Wolves,0.3,45,1,0,49,19
Jefferson Lerma Solís,MID,Crystal Palace,2.5,90,1,2,48,19
Jeffrey Schlupp,MID,Crystal Palace,0.7,0,0,0,47,19
Jens Cajuste,MID,Ipswich,1.5,76,1,3,45,19
Jenson Metcalfe,MID,Everton,0.0,0,0,0,45,19
Jeremy Sarmiento Morante,MID,Brighton,0.0,0,0,0,49,19
Jesper Lindstrøm,MID,Everton,1.0,45,0,1,51,19
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,45,19
Jhon Durán,FWD,Aston Villa,0.0,0,0,0,59,19
Joachim Andersen,DEF,Fulham,0.2,90,1,0,42,19
Joe Aribo,MID,Southampton,1.8,50,1,1,49,19
Joe Gauci,GK,Aston Villa,0.0,0,0,0,40,19
Joe Gomez,DEF,Liverpool,2.0,36,1,1,49,19
Joe Hodge,MID,Wolves,0.0,0,0,0,45,19
Joe Lumley,GK,Southampton,0.3,0,0,0,40,19
Joe White,MID,Newcastle,0.0,0,0,0,45,19
Joe Willock,MID,Newcastle,1.2,5,0,1,48,19
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,45,19
Joel Ward,DEF,Crystal Palace,0.5,0,0,0,43,19
Joelinton Cássio Apolinário de Lira,MID,Newcastle,4.7,90,1,10,60,19
John McGinn,MID,Aston Villa,3.2,90,1,2,52,19
John Ruddy,GK,Newcastle,0.0,0,0,0,40,19
John Stones,DEF,Man City,0.3,0,0,0,53,19
Jonathan Panzo,DEF,Nott'm Forest,0.0,0,0,0,40,19
Jonny Evans,DEF,Man Utd,0.0,0,0,0,44,19
Jordan Ayew,MID,Leicester,0.0,0,0,0,52,19
Jordan Pickford,GK,Everton,6.2,90,1,1,50,19
Jorge Cuenca Barreno,DEF,Fulham,0.5,0,0,0,44,19
Jorge Luiz Frello Filho,MID,Arsenal,1.3,2,0,1,47,19
Joseph O'Brien-Whitmarsh,MID,Southampton,-0.5,0,0,0,45,19
Josh Acheampong,DEF,Chelsea,0.5,0,0,0,40,19
Josh Bowler,MID,Nott'm Forest,0.0,0,0,0,45,19
Josh Dasilva,MID,Brentford,0.0,0,0,0,48,19
Josh King,MID,Fulham,0.8,1,0,1,45,19
Josh Nichols,DEF,Arsenal,0.5,0,0,0,40,19
Josh Wilson-Esbrand,DEF,Man City,0.5,0,0,0,40,19
Joshua Zirkzee,FWD,Man Utd,1.0,32,1,1,65,19
José Malheiro de Sá,GK,Wolves,3.0,90,1,6,43,19
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,53,19
João Félix Sequeira,MID,Chelsea,1.7,54,1,1,60,19
João Neves Virgínia,GK,Everton,0.0,0,0,0,39,19
João Pedro Ferreira Silva,MID,Nott'm Forest,1.0,14,0,1,59,19
João Pedro Junqueira de Jesus,FWD,Brighton,3.7,90,1,9,57,19
João Victor Gomes da Silva,MID,Wolves,1.2,90,1,2,49,19
Joël Veltman,DEF,Brighton,1.5,0,0,0,45,19
Joško Gvardiol,DEF,Man City,4.2,90,1,6,60,19
Juan Larios López,DEF,Southampton,0.0,0,0,0,40,19
Julio Enciso,MID,Brighton,1.0,57,1,1,54,19
Julián Araujo Zúñiga,DEF,Bournemouth,0.0,0,0,0,43,19
Julián Álvarez,FWD,Man City,0.0,0,0,0,70,19
Jurriën Timber,DEF,Arsenal,6.0,90,1,1,57,19
Justin Devenny,MID,Crystal Palace,1.3,0,0,0,45,19
Justin Kluivert,MID,Bournemouth,0.0,0,0,0,55,19
Jérémy Doku,MID,Man City,4.3,0,0,0,62,19
Jørgen Strand Larsen,FWD,Wolves,2.2,45,0,6,56,19
Kacper Kozłowski,MID,Brighton,0.0,0,0,0,45,19
Kadan Young,MID,Aston Villa,0.0,0,0,0,45,19
Kaden Rodney,MID,Crystal Palace,0.5,0,0,0,45,19
Kaelan Casey,DEF,West Ham,-0.8,0,0,0,40,19
Kai Havertz,FWD,Arsenal,4.2,0,0,0,79,19
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,40,19
Kalvin Phillips,MID,Ipswich,0.2,13,0,1,48,19
Kamaldeen Sulemana,MID,Southampton,0.3,25,0,1,50,19
Karl Hein,GK,Arsenal,0.0,0,0,0,40,19
Kasey McAteer,MID,Leicester,0.0,0,0,0,47,19
Keane Lewis-Potter,MID,Brentford,1.5,90,1,2,50,19
Kenny Tete,DEF,Fulham,0.0,0,0,0,45,19
Kepa Arrizabalaga,GK,Bournemouth,5.2,90,1,2,45,19
Kevin De Bruyne,MID,Man City,4.8,90,1,3,94,19
Kevin Mbabu,DEF,Fulham,0.0,0,0,0,40,19
Kevin Schade,MID,Brentford,2.8,15,0,1,51,19
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,40,19
Kieran Tierney,DEF,Arsenal,0.5,0,0,0,43,19
Kieran Trippier,DEF,Newcastle,1.5,57,1,1,56,19
Kiernan Dewsbury-Hall,MID,Chelsea,0.2,0,0,0,55,19
Killian Cahill,GK,Brighton,0.0,0,0,0,39,19
Kim Ji-soo,DEF,Brentford,-0.2,15,0,1,39,19
Kobbie Mainoo,MID,Man Utd,1.5,57,0,1,52,19
Konstantinos Mavropanos,DEF,West Ham,1.2,90,1,0,44,19
Konstantinos Tsimikas,DEF,Liverpool,1.4,16,0,1,46,19
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,39,19
Kosta Nedeljković,DEF,Aston Villa,0.2,0,0,0,39,19
Kristoffer Ajer,DEF,Brentford,0.0,0,0,0,44,19
Kurt Zouma,DEF,West Ham,0.0,0,0,0,44,19
Kyle Walker,DEF,Man City,0.9,20,0,1,52,19
Kyle Walker-Peters,DEF,Southampton,1.8,85,1,1,43,19
Lamare Bogarde,DEF,Aston Villa,0.0,0,0,0,40,19
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,45,19
Leandro Trossard,MID,Arsenal,2.7,12,0,1,68,19
Leif Davis,DEF,Ipswich,1.3,90,1,5,45,19
Leny Yoro,DEF,Man Utd,0.8,25,0,1,43,19
Leon Bailey,MID,Aston Villa,1.0,76,1,2,62,19
Leon Chiwome,FWD,Wolves,-0.5,0,0,0,45,19
Lesley Ugochukwu,MID,Southampton,0.0,39,0,1,45,19
Levi Colwill,DEF,Chelsea,2.7,90,1,0,46,19
Lewis Cook,MID,Bournemouth,1.8,90,1,2,50,19
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,50,19
Lewis Dunk,DEF,Brighton,2.2,90,1,1,44,19
Lewis Hall,DEF,Newcastle,7.0,90,1,12,47,19
Lewis Miley,MID,Newcastle,0.3,0,0,0,50,19
Lewis O'Brien,MID,Nott'm Forest,0.0,0,0,0,50,19
Lewis Orford,MID,West Ham,-1.0,0,0,0,45,19
Liam Delap,FWD,Ipswich,2.3,90,1,11,56,19
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,40,19
Lisandro Martínez,DEF,Man Utd,1.5,64,1,0,44,19
Lloyd Kelly,DEF,Newcastle,0.0,0,0,0,42,19
Luca Williams-Barnett,MID,Spurs,0.5,0,0,0,45,19
Lucas Bergström,GK,Chelsea,0.5,0,0,0,39,19
Lucas Bergvall,MID,Spurs,1.3,0,0,0,44,19
Lucas Digne,DEF,Aston Villa,1.5,82,1,1,46,19
Lucas Tolentino Coelho de Lima,MID,West Ham,1.5,90,1,2,57,19
Luis Díaz,MID,Liverpool,5.8,90,1,9,75,19
Luis Guilherme Lira dos Santos,MID,West Ham,-0.8,9,0,1,47,19
Luis Sinisterra,MID,Bournemouth,0.0,0,0,0,48,19
Luke Cundle,MID,Wolves,-0.5,0,0,0,45,19
Luke Harris,MID,Fulham,0.0,0,0,0,45,19
Luke Shaw,DEF,Man Utd,0.0,0,0,0,49,19
Luke Thomas,DEF,Leicester,-0.5,0,0,0,39,19
Luke Woolfenden,DEF,Ipswich,0.8,90,1,6,40,19
Mads Hermansen,GK,Leicester,0.0,0,0,0,45,19
Mads Roerslev Rasmussen,DEF,Brentford,1.3,90,1,1,43,19
Maeson King,DEF,Spurs,0.5,0,0,0,40,19
Mahmoud Dahoud,MID,Brighton,0.0,0,0,0,49,19
Malachi Hardy,DEF,Spurs,0.5,0,0,0,40,19
Malang Sarr,DEF,Chelsea,0.0,0,0,0,45,19
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,45,19
Maldini Kacurri,DEF,Arsenal,0.5,0,0,0,40,19
Malo Gusto,DEF,Chelsea,3.0,13,0,0,49,19
Manor Solomon,MID,Spurs,0.0,0,0,0,54,19
Manuel Akanji,DEF,Man City,2.3,90,1,7,53,19
Manuel Ugarte,MID,Man Utd,0.0,0,0,0,49,19
Marc Cucurella Saseta,DEF,Chelsea,2.7,90,1,1,52,19
Marc Guiu Paz,FWD,Chelsea,0.5,0,0,0,47,19
Marc Guéhi,DEF,Crystal Palace,0.0,0,0,0,45,19
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,47,19
Marcus Bettinelli,GK,Chelsea,0.5,0,0,0,39,19
Marcus Myers-Harness,MID,Ipswich,0.0,0,0,0,49,19
Marcus Rashford,MID,Man Utd,0.3,0,0,0,67,19
Marcus Tavernier,MID,Bournemouth,0.0,0,0,0,54,19
Mario Lemina,MID,Wolves,0.2,0,0,0,50,19
Mark Flekken,GK,Brentford,1.5,90,1,1,45,19
Mark O’Mahony,FWD,Brighton,0.0,0,0,0,45,19
Mark Travers,GK,Bournemouth,0.0,0,0,0,44,19
Martial Godo,MID,Fulham,0.2,0,0,0,45,19
Martin Dúbravka,GK,Newcastle,4.0,90,1,6,42,19
Martin Ødegaard,MID,Arsenal,3.0,87,1,2,84,19
Mason Holgate,DEF,Everton,0.0,0,0,0,40,19
Mason Mount,MID,Man Utd,0.0,0,0,0,63,19
Massimo Luongo,MID,Ipswich,-0.4,0,0,0,44,19
Mateo Kovačić,MID,Man City,1.8,90,1,3,54,19
Mateus Gonçalo Espanha Fernandes,MID,Southampton,1.3,90,1,1,50,19
Mateusz Lis,GK,Southampton,0.0,0,0,0,40,19
Matheus França de Oliveira,MID,Crystal Palace,0.0,0,0,0,44,19
Matheus Luiz Nunes,MID,Man City,1.1,0,0,0,49,19
Matheus Santos Carneiro Da Cunha,FWD,Wolves,5.2,45,1,1,71,19
Mathias Jensen,MID,Brentford,-0.1,15,0,1,53,19
Mathias Jorgensen,DEF,Brentford,0.0,0,0,0,45,19
Mats Wieffer,MID,Brighton,1.9,0,0,0,47,19
Matt Doherty,DEF,Wolves,3.3,90,1,1,43,19
Matt O'Riley,MID,Brighton,0.8,21,0,1,55,19
Matt Targett,DEF,Newcastle,0.2,0,0,0,40,19
Matt Turner,GK,Crystal Palace,0.5,0,0,0,40,19
Matthijs de Ligt,DEF,Man Utd,0.8,82,1,1,50,19
Matty Cash,DEF,Aston Villa,0.0,0,0,0,44,19
Matz Sels,GK,Nott'm Forest,4.5,90,1,6,48,19
Max Aarons,DEF,Bournemouth,1.2,8,0,1,43,19
Max Alleyne,DEF,Man City,0.5,0,0,0,40,19
Max Kilman,DEF,West Ham,0.1,90,1,0,44,19
Max Kinsey,DEF,Bournemouth,0.0,0,0,0,40,19
Maxence Lacroix,DEF,Crystal Palace,4.7,90,1,2,45,19
Maxwel Cornet,MID,Southampton,-0.5,0,0,0,47,19
Michael Golding,MID,Leicester,-0.5,0,0,0,44,19
Michael Keane,DEF,Everton,0.0,0,0,0,40,19
Michail Antonio,FWD,West Ham,0.0,0,0,0,53,19
Micky van de Ven,DEF,Spurs,0.0,0,0,0,45,19
Miguel Almirón Rejala,MID,Newcastle,0.3,0,0,0,55,19
Mikel Merino,MID,Arsenal,3.0,77,1,8,60,19
Mikey Moore,MID,Spurs,0.0,0,0,0,45,19
Mikkel Damsgaard,MID,Brentford,3.0,74,1,5,50,19
Milos Kerkez,DEF,Bournemouth,4.2,90,1,1,47,19
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,40,19
Mitoma Kaoru,MID,Brighton,2.0,32,0,1,65,19
Mohamed Salah,MID,Liverpool,14.8,90,1,16,136,19
Mohammed Kudus,MID,West Ham,3.3,80,1,2,62,19
Moisés Caicedo Corozo,MID,Chelsea,3.0,90,1,1,49,19
Morgan Gibbs-White,MID,Nott'm Forest,6.7,75,1,10,63,19
Morgan Rogers,MID,Aston Villa,6.5,90,1,11,55,19
Moussa Diaby,MID,Aston Villa,0.0,0,0,0,65,19
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,2.7,0,0,0,46,19
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,0,62,19
Myles Lewis-Skelly,MID,Arsenal,1.8,12,0,1,45,19
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,45,19
Naouirou Ahamada,MID,Crystal Palace,0.0,0,0,0,45,19
Nathan Aké,DEF,Man City,2.8,69,1,6,53,19
Nathan Broadhead,MID,Ipswich,0.5,76,1,3,49,19
Nathan Butler-Oyedeji,FWD,Arsenal,0.5,0,0,0,45,19
Nathan Collins,DEF,Brentford,2.2,90,1,1,46,19
Nathan Fraser,FWD,Wolves,0.0,0,0,0,45,19
Nathan Patterson,DEF,Everton,0.4,22,0,1,44,19
Nathan Wood-Gordon,DEF,Southampton,1.5,90,1,1,40,19
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,43,19
Nathaniel Phillips,DEF,Liverpool,0.0,0,0,0,40,19
Nayef Aguerd,DEF,West Ham,0.0,0,0,0,44,19
Neal Maupay,FWD,Everton,0.0,0,0,0,49,19
Neco Williams,DEF,Nott'm Forest,4.2,81,1,6,43,19
Nick Pope,GK,Newcastle,0.0,0,0,0,49,19
Niclas Füllkrug,FWD,West Ham,1.3,45,0,1,67,19
Nico O'Reilly,MID,Man City,0.5,0,0,0,49,19
Nicolas Jackson,FWD,Chelsea,3.2,35,0,1,83,19
Nicolás Domínguez,MID,Nott'm Forest,1.2,90,1,3,48,19
Nikola Milenković,DEF,Nott'm Forest,5.7,90,1,6,47,19
Noni Madueke,MID,Chelsea,4.3,76,1,2,63,19
Norberto Bercique Gomes Betuncal,FWD,Everton,0.2,15,0,1,49,19
Norberto Murara Neto,GK,Arsenal,0.5,0,0,0,42,19
Noussair Mazraoui,DEF,Man Utd,1.2,90,1,1,45,19
Nélson Cabral Semedo,DEF,Wolves,2.3,90,1,0,45,19
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,40,19
Odsonne Edouard,FWD,Leicester,-0.5,0,0,0,51,19
Odysseas Vlachodimos,GK,Newcastle,0.0,0,0,0,43,19
Ola Aina,DEF,Nott'm Forest,5.5,90,1,8,51,19
Oleksandr Zinchenko,DEF,Arsenal,1.5,1,0,1,48,19
Oliver Skipp,MID,Leicester,0.2,0,0,0,48,19
Oliwier Zych,GK,Aston Villa,0.0,0,0,0,40,19
Ollie Scarles,DEF,West Ham,-0.7,0,0,0,40,19
Ollie Watkins,FWD,Aston Villa,4.7,90,1,12,88,19
Omar Richards,DEF,Nott'm Forest,0.0,0,0,0,45,19
Omari Giraud-Hutchinson,MID,Ipswich,2.5,90,1,9,52,19
Omari Kellyman,MID,Chelsea,0.0,0,0,0,44,19
Orel Mangala,MID,Everton,3.2,90,1,2,50,19
Oscar Bobb,MID,Man City,0.0,0,0,0,47,19
Pablo Sarabia,MID,Wolves,0.0,0,0,0,50,19
Pape Matar Sarr,MID,Spurs,3.0,26,0,1,48,19
Paris Maghoma,MID,Brentford,0.2,15,0,1,45,19
Pascal Groß,MID,Brighton,0.0,0,0,0,65,19
Patson Daka,FWD,Leicester,1.5,5,0,1,48,19
Pau Torres,DEF,Aston Villa,1.8,19,1,1,43,19
Paul Onuachu,FWD,Southampton,0.3,64,1,2,49,19
Pedro Cardoso de Lima,DEF,Wolves,-0.5,0,0,0,39,19
Pedro Lomba Neto,MID,Chelsea,1.5,13,0,1,62,19
Pedro Porro,DEF,Spurs,2.8,90,1,4,55,19
Pervis Estupiñán,DEF,Brighton,2.3,0,0,0,51,19
Phil Foden,MID,Man City,3.7,65,1,6,92,19
Philip Billing,MID,Bournemouth,1.0,72,1,1,48,19
Pierre-Emile Højbjerg,MID,Spurs,0.0,0,0,0,50,19
Radu Drăgușin,DEF,Spurs,1.5,90,1,1,43,19
Raheem Sterling,MID,Arsenal,0.2,0,0,0,67,19
Ramón Sosa,MID,Nott'm Forest,0.8,68,1,3,55,19
Rasmus Højlund,FWD,Man Utd,2.7,90,1,2,69,19
Rayan Aït-Nouri,DEF,Wolves,2.5,90,1,10,48,19
Raúl Jiménez,FWD,Fulham,3.7,67,1,9,55,19
Reece James,DEF,Chelsea,0.0,0,0,0,48,19
Reiss Nelson,MID,Fulham,0.0,0,0,0,50,19
Remi Matthews,GK,Crystal Palace,0.5,0,0,0,39,19
Remy Rees-Dottin,FWD,Bournemouth,1.1,0,0,0,45,19
Renato Palma Veiga,MID,Chelsea,0.8,0,0,0,45,19
Rhys Williams,DEF,Liverpool,0.0,0,0,0,40,19
Ricardo Barbosa Pereira,DEF,Leicester,0.0,0,0,0,41,19
Riccardo Calafiori,DEF,Arsenal,1.3,77,1,1,58,19
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,68,19
Rico Henry,DEF,Brentford,0.0,0,0,0,43,19
Rico Lewis,DEF,Man City,2.7,90,1,6,46,19
Rob Holding,DEF,Crystal Palace,0.5,0,0,0,43,19
Robert Sánchez,GK,Chelsea,2.8,0,0,0,48,19
Robin Olsen,GK,Aston Villa,0.0,0,0,0,45,19
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,63,19
Rodrigo Bentancur,MID,Spurs,1.8,90,1,6,49,19
Rodrigo Martins Gomes,MID,Wolves,1.5,12,0,1,52,19
Rodrigo Muniz Carvalho,FWD,Fulham,3.3,22,0,1,55,19
Romain Faivre,MID,Bournemouth,0.0,0,0,0,50,19
Roman Dixon,DEF,Everton,0.0,0,0,0,40,19
Romelu Lukaku Bolingoli,FWD,Chelsea,0.0,0,0,0,63,19
Roméo Lavia,MID,Chelsea,0.2,0,0,0,45,19
Ronnie Edwards,DEF,Southampton,-0.3,0,0,0,39,19
Ross Barkley,MID,Aston Villa,0.8,7,0,1,52,19
Ross Stewart,FWD,Southampton,0.0,0,0,0,44,19
Ruairi McConville,DEF,Brighton,0.0,0,0,0,40,19
Ryan Christie,MID,Bournemouth,3.2,90,1,1,49,19
Ryan Fraser,MID,Southampton,-0.2,0,0,0,48,19
Ryan Gravenberch,MID,Liverpool,3.2,56,1,4,50,19
Ryan Manning,DEF,Southampton,0.2,4,0,1,43,19
Ryan Sessegnon,DEF,Fulham,0.2,0,0,0,42,19
Ryan Trevitt,MID,Brentford,-0.5,0,0,0,44,19
Ryan Yates,MID,Nott'm Forest,0.0,0,0,0,49,19
Rúben Gato Alves Dias,DEF,Man City,0.0,0,0,0,54,19
Salah-Eddine Oulad M'hand,MID,Arsenal,0.5,0,0,0,45,19
Sam Johnstone,GK,Wolves,-0.2,0,0,0,43,19
Sam Morsy,MID,Ipswich,1.0,90,1,2,49,19
Sam Szmodics,MID,Ipswich,0.7,13,0,1,58,19
Samuel Amissah,DEF,Fulham,0.0,0,0,0,40,19
Samuel Amo-Ameyaw,MID,Southampton,-0.5,0,0,0,44,19
Samuel Edozie,MID,Southampton,0.0,0,0,0,49,19
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,54,19
Samuel Rak-Sakyi,MID,Chelsea,0.5,0,0,0,45,19
Sander Berge,MID,Fulham,0.8,0,0,0,50,19
Sandro Tonali,MID,Newcastle,2.3,90,1,3,55,19
Santiago Bueno,DEF,Wolves,2.0,90,1,1,43,19
Saša Kalajdžić,FWD,Wolves,0.0,0,0,0,48,19
Saša Lukić,MID,Fulham,1.8,90,1,2,48,19
Scott Carson,GK,Man City,0.5,0,0,0,40,19
Scott McTominay,MID,Man Utd,0.0,0,0,0,49,19
Sean Longstaff,MID,Newcastle,0.8,0,0,0,47,19
Sepp van den Berg,DEF,Brentford,0.0,74,1,1,41,19
